Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-04-03T13:31:00Z,GLD,184.54,-17142,Market On Close,Filled,-3163384.68,"Monthly rotation to TQQQ" 
2023-04-03T13:31:00Z,TQQQ,13.517670699,230488,Market On Close,Filled,3115660.8840711,"Monthly rotation to TQQQ" 
2023-04-03T20:00:00Z,TQQQ,0,-230488,Stop Market,Canceled,0,"Monthly stop reset" 
2023-05-01T13:31:00Z,TQQQ,13.5706622805,-230488,Market On Close,Filled,-3127874.8077079,"Monthly rotation to TECL" 
2023-05-01T13:31:00Z,TECL,33.994314256,93768,Market On Close,Filled,3187578.8591566,"Monthly rotation to TECL" 
2023-05-01T20:00:00Z,TECL,0,-93768,Stop Market,Canceled,0,"Monthly stop reset" 
2023-06-01T13:31:00Z,TECL,44.147977048,-93768,Market On Close,Filled,-4139667.5118369,"Monthly rotation to TQQQ" 
2023-06-01T13:31:00Z,TQQQ,17.3475168165,239235,Market On Close,Filled,4150133.1855954,"Monthly rotation to TQQQ" 
2023-06-01T20:00:00Z,TQQQ,0,-239235,Stop Market,Canceled,0,"Monthly stop reset" 
2023-07-03T16:50:00Z,TQQQ,0,-239235,Stop Market,Canceled,0,"Monthly stop reset" 
2023-08-01T13:31:00Z,TQQQ,21.72738084,-239235,Market On Close,Filled,-5197949.9552574,"Monthly rotation to TECL" 
2023-08-01T13:31:00Z,TECL,53.738223,97401,Market On Close,Filled,5234156.658423,"Monthly rotation to TECL" 
